id Amikacin Capreomycin Ciprofloxacin Ethambutol Ethionamide Isoniazid Kanamycin Moxifloxacin Ofloxacin PAA Prothionamide Pyrazinamide Rifampicin Streptomycin
SAMEA3404164 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3404165 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA3404166 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3404167 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA3404168 2 2 2 2 1 2 2 2 2 1 1 1 2 1
SAMEA3404169 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3404170 1 1 2 2 2 2 1 1 2 2 2 1 2 2
SAMEA3404171 1 1 1 1 1 2 1 1 1 1 2 2 2 2
SAMEA3404172 1 1 1 1 2 2 2 1 2 1 1 2 2 2
SAMEA3404173 2 1 2 2 1 2 2 2 1 1 1 2 2 2
SAMEA3404174 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3404175 2 2 2 2 2 2 2 2 2 1 2 2 2 1
SAMEA3404178 1 1 1 1 2 2 1 1 1 1 2 1 2 1
SAMEA3404179 2 2 2 2 2 2 2 2 2 1 1 1 2 2
SAMEA3404180 2 2 2 2 2 2 2 2 2 1 2 2 2 2
SAMEA3404181 2 2 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA3404182 1 1 2 2 2 2 1 1 2 1 1 1 2 2
SAMEA3404183 1 1 2 2 1 2 1 1 1 1 1 1 2 2
SAMEA3404184 1 1 2 2 1 2 1 1 1 1 2 2 2 2
SAMEA3404185 1 1 1 1 2 2 1 1 1 1 1 1 2 1
SAMEA3404186 1 1 1 2 1 2 1 2 1 1 2 2 2 1
SAMEA3404187 2 2 1 2 2 2 2 1 1 1 2 1 2 2
SAMEA3404188 1 1 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA3404189 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3404190 1 1 1 1 2 2 1 1 2 1 1 1 2 2
SAMEA3404191 2 1 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA3404192 1 1 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA3404193 2 2 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA3404194 1 1 1 1 1 2 1 1 2 2 1 2 2 2
SAMEA3404195 1 1 1 1 2 1 1 1 1 2 1 1 1 1
SAMEA3414198 1 2 1 1 1 2 1 1 2 1 1 1 2 1
SAMEA3414199 1 1 1 1 1 2 1 1 1 1 1 2 2 2
SAMEA3414200 1 1 1 1 1 2 1 1 1 1 2 1 2 1
SAMEA3414201 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3414202 1 1 1 2 2 2 2 1 1 1 1 2 1 2
SAMEA3414203 2 2 2 2 1 2 2 1 2 1 1 2 2 2
SAMEA3414204 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA3414205 1 1 2 2 1 2 1 2 2 1 2 2 2 2
SAMEA3414206 2 2 2 2 2 2 2 2 1 1 2 2 2 2
SAMEA3414207 2 2 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA3414208 1 2 1 2 2 2 2 1 2 1 2 2 2 2
SAMEA3414209 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3414210 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA3414211 1 1 1 2 1 2 1 1 1 1 2 1 2 1
SAMEA3414212 1 1 2 2 1 2 1 2 2 2 2 2 2 2
SAMEA3414213 1 2 1 1 2 2 1 1 2 1 2 1 2 2
SAMEA3414215 1 1 2 2 2 2 1 2 2 1 2 1 2 2
SAMEA3414399 1 1 1 2 1 2 1 1 1 1 2 2 2 1
SAMEA3414400 1 2 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3414401 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3414402 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3414403 2 2 2 2 2 2 2 2 2 2 2 1 2 2
SAMEA3414404 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3414405 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3414406 1 1 1 2 2 2 1 1 1 1 2 2 2 1
SAMEA3414407 2 2 2 2 2 2 2 2 2 1 2 2 2 1
SAMEA3414408 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3414409 2 2 1 2 2 2 2 2 2 2 1 2 2 2
SAMEA3414410 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3414411 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3414412 1 1 1 1 1 2 1 2 2 2 2 2 2 2
SAMEA3414413 2 1 2 1 2 2 1 1 1 1 1 1 2 1
SAMEA3414414 1 1 2 2 2 2 1 2 2 2 2 2 2 2
SAMEA3414415 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3414459 1 1 1 2 2 2 1 1 1 2 2 2 2 2
SAMEA3414460 1 1 2 2 1 2 1 2 2 2 2 1 2 2
SAMEA3414461 1 1 1 1 1 1 1 2 1 1 1 1 1 1
SAMEA3414462 2 2 1 2 2 2 2 1 1 1 2 2 2 2
SAMEA3414463 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3414464 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA3414465 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3414466 1 1 2 2 2 2 1 2 2 2 2 2 2 2
SAMEA3414467 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3414469 1 1 1 2 1 2 2 2 2 1 1 1 2 2
SAMEA3414470 2 2 1 2 2 2 2 1 2 1 2 2 2 2
SAMEA3414471 1 1 1 1 1 2 1 1 1 1 1 2 2 1
SAMEA3414472 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA3414473 1 1 2 2 1 2 1 1 2 2 2 1 2 2
SAMEA3414474 2 2 2 2 2 2 2 2 2 1 2 2 2 2
SAMEA3414475 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3416659 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3416660 2 2 2 2 2 2 2 1 2 1 1 2 2 1
SAMEA3416661 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3416662 1 1 1 1 1 2 1 1 1 1 2 1 2 1
SAMEA3416663 1 1 2 2 2 2 1 2 2 1 2 2 2 2
SAMEA3416664 2 2 1 1 2 2 2 1 1 1 2 2 2 2
SAMEA3416665 2 2 1 2 2 2 2 1 1 1 1 1 2 2
SAMEA3416666 2 2 1 2 2 2 2 1 1 1 1 2 2 2
SAMEA3416667 1 1 1 1 1 2 1 2 2 2 1 1 2 2
SAMEA3416668 2 1 2 1 1 1 2 1 1 1 1 1 1 1
SAMEA3416669 1 1 1 2 1 2 2 2 2 1 1 1 1 1
SAMEA3416670 1 1 1 2 1 2 1 1 1 1 1 1 2 1
SAMEA3416671 1 1 1 2 1 2 1 1 1 1 1 2 2 1
SAMEA3416672 2 1 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA3416673 2 2 1 2 1 2 2 1 1 1 1 1 2 2
SAMEA3416674 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3416675 1 1 2 2 1 2 1 2 2 2 1 1 2 2
SAMEA3416724 2 2 2 2 2 2 2 2 2 2 2 2 2 2
SAMEA3416725 2 2 1 2 1 2 2 1 1 1 1 2 2 2
SAMEA3416726 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3416727 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3416728 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3416729 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3416730 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3416731 2 1 2 2 1 2 2 1 1 1 1 2 2 2
SAMEA3416732 2 2 1 1 2 2 2 2 1 1 2 2 2 2
SAMEA3416733 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3416734 2 2 2 2 2 2 2 1 2 1 2 2 2 2
SAMEA3416735 1 1 2 2 2 2 2 2 2 1 2 2 2 2
SAMEA3420835 1 1 1 2 2 2 2 1 1 1 1 2 2 2
SAMEA3420837 2 1 2 2 1 2 2 1 1 1 1 1 2 1
SAMEA3420838 2 2 2 2 1 2 2 2 2 1 1 2 2 2
SAMEA3420839 1 1 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA3420840 1 1 1 1 2 1 2 1 2 1 1 1 1 1
SAMEA3420841 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3420843 2 2 2 2 2 2 2 2 2 1 2 2 2 2
SAMEA3420844 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3420845 2 1 2 2 2 2 2 1 1 1 1 2 2 2
SAMEA3420846 1 1 1 1 1 2 1 1 1 2 2 2 2 2
SAMEA3420847 2 2 2 2 2 2 2 1 2 1 1 2 2 1
SAMEA3420848 2 2 1 2 1 2 2 1 1 1 2 2 1 1
SAMEA3420849 1 1 2 2 2 2 1 1 2 1 1 2 2 2
SAMEA3420850 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3420851 1 1 2 2 1 2 1 2 2 2 1 2 2 1
SAMEA3420852 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA3420853 2 1 2 2 1 2 1 2 2 1 2 2 2 1
SAMEA3420854 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA3420855 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA3420858 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3420859 2 2 1 2 1 2 2 1 1 1 2 2 2 2
SAMEA3420860 1 1 2 1 1 2 1 2 2 1 2 1 1 1
SAMEA3420861 1 1 1 1 2 2 1 1 2 1 1 1 2 2
SAMEA3420862 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3420863 1 1 1 1 2 2 2 1 1 1 1 1 2 2
SAMEA3420864 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3420865 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3420866 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3420867 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3420868 2 2 1 2 2 2 2 1 1 1 1 2 2 2
SAMEA3420869 1 1 2 1 1 2 1 2 2 1 1 1 2 2
SAMEA3420870 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3420871 1 1 1 1 2 2 1 1 1 1 1 1 1 2
SAMEA3420872 1 1 2 1 2 2 1 1 2 1 1 1 2 1
SAMEA3420873 1 2 1 2 2 2 1 2 1 2 2 2 2 2
SAMEA3420874 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3420875 1 1 2 2 2 2 1 1 2 1 1 2 2 2
SAMEA3420922 1 1 1 1 1 2 1 1 1 1 1 2 2 2
SAMEA3420924 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3420925 1 2 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3420926 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3420927 1 1 2 2 1 2 1 2 2 1 2 1 2 2
SAMEA3420928 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3420929 1 1 1 2 2 2 1 2 1 2 2 1 2 2
SAMEA3420930 1 1 1 1 2 2 2 2 2 1 1 1 2 2
SAMEA3420931 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3420932 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3420933 1 1 1 2 1 2 1 2 1 1 1 2 2 2
SAMEA3420934 1 2 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3420935 1 1 1 2 2 2 2 2 2 1 2 2 2 2
SAMEA3420941 2 1 2 2 1 2 2 1 1 1 2 2 2 1
SAMEA3420942 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA3420943 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA3420944 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA3420945 1 1 2 2 1 2 1 2 2 1 1 1 2 2
SAMEA3420946 1 1 1 2 1 2 1 1 1 1 1 1 2 1
SAMEA3420947 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3420948 2 2 2 2 1 2 2 2 2 1 2 1 2 2
SAMEA3420949 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3420950 2 2 1 1 1 2 2 1 1 1 2 2 2 2
SAMEA3420951 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA3420952 2 1 2 1 1 2 1 1 1 1 1 1 2 1
SAMEA3420953 1 2 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3420954 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA3420955 2 1 2 2 1 2 2 2 2 1 1 2 2 1
SAMEA3421005 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3421006 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3421007 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3421008 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3421009 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3421010 1 1 1 1 1 2 1 1 1 1 2 1 1 1
SAMEA3421011 1 1 2 2 2 2 1 1 1 1 1 1 2 2
SAMEA3421012 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA3421013 1 1 1 1 1 2 1 1 1 1 1 2 2 1
SAMEA3421014 2 2 1 2 1 2 2 1 1 1 1 2 2 2
SAMEA3421015 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3421119 1 1 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA3421120 1 2 1 2 2 2 1 2 2 2 1 2 2 2
SAMEA3421121 1 1 2 2 2 2 1 1 1 1 1 2 2 2
SAMEA3421122 1 1 1 1 1 2 1 1 1 2 1 1 2 1
SAMEA3421123 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3421124 1 1 2 2 1 2 1 2 2 2 1 2 2 1
SAMEA3421125 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3421126 1 1 1 1 2 2 1 2 2 2 1 1 2 2
SAMEA3421127 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3421128 1 1 1 2 1 2 1 1 1 2 1 1 2 2
SAMEA3421129 1 1 1 1 1 2 1 2 2 1 1 2 2 1
SAMEA3421130 1 1 1 2 1 2 1 1 1 2 1 1 2 2
SAMEA3421131 2 2 2 2 1 2 2 1 2 1 2 2 2 2
SAMEA3421132 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3421133 2 2 1 1 2 2 2 1 1 1 1 1 2 2
SAMEA3421134 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3421135 1 1 2 1 1 1 1 2 2 2 1 1 1 1
SAMEA3421166 1 1 1 1 2 2 2 1 2 1 1 2 2 2
SAMEA3421167 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3421168 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3421169 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3421170 1 1 1 2 2 2 1 1 1 2 2 1 2 2
SAMEA3421171 2 2 2 2 1 2 2 2 2 1 2 2 2 2
SAMEA3421172 1 1 1 1 2 2 1 2 1 1 1 1 2 2
SAMEA3421173 2 2 2 2 2 2 2 1 1 1 1 2 2 2
SAMEA3421174 1 1 2 2 1 2 1 1 2 2 1 2 2 2
SAMEA3421175 2 2 2 2 2 2 2 2 2 1 2 1 2 2
SAMEA3421177 1 1 1 1 1 2 1 1 1 1 1 2 2 2
SAMEA3421178 1 1 2 2 1 2 1 2 2 1 1 1 2 1
SAMEA3421179 2 2 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA3421180 1 1 1 1 2 1 1 1 1 1 1 1 1 1
SAMEA3421181 2 2 2 1 1 2 2 2 2 1 2 2 2 2
SAMEA3421182 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3421183 2 2 2 1 1 2 2 1 2 1 2 1 2 1
SAMEA3421184 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3421185 1 1 1 2 2 2 1 1 1 1 2 1 2 2
SAMEA3421186 1 1 1 2 1 2 2 1 1 1 1 2 2 2
SAMEA3421187 1 1 1 1 1 2 1 1 1 1 1 1 1 1
SAMEA3421188 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3421189 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3421190 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA3421191 1 2 1 2 2 2 2 2 2 1 2 2 2 2
SAMEA3421192 1 1 1 1 1 2 1 1 1 1 1 2 2 1
SAMEA3421193 1 1 2 2 1 2 1 1 1 1 2 1 2 1
SAMEA3421194 1 1 2 2 1 2 1 2 2 1 1 1 2 2
SAMEA3421195 1 1 1 1 1 2 1 1 1 1 2 2 2 2
SAMEA3430653 2 2 2 2 2 2 2 1 1 1 1 2 2 2
SAMEA3430654 1 1 2 2 1 2 1 1 1 1 1 1 2 1
SAMEA3430655 1 1 2 2 1 2 1 2 2 2 1 1 2 2
SAMEA3430666 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3430667 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3430668 1 1 1 2 2 2 2 1 2 1 1 2 2 2
SAMEA3430669 1 1 1 2 1 2 1 1 1 1 1 1 2 1
SAMEA3430671 1 1 1 2 2 2 1 1 1 1 1 2 2 1
SAMEA3430672 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3430673 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3430674 1 1 2 2 1 2 1 2 1 2 2 1 2 2
SAMEA3430675 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3430684 1 1 2 1 1 2 1 2 2 1 2 1 2 1
SAMEA3430685 1 1 1 1 1 2 1 2 2 2 1 1 1 1
SAMEA3430686 2 2 2 1 1 2 2 2 2 1 2 1 2 2
SAMEA3430687 1 1 1 2 1 2 2 1 1 1 1 1 2 1
SAMEA3430688 2 1 2 2 2 2 2 1 2 2 1 1 2 2
SAMEA3430689 1 1 1 1 2 2 1 1 1 1 2 1 1 2
SAMEA3430690 1 2 1 2 2 2 1 1 1 2 2 1 2 2
SAMEA3430691 2 2 2 1 1 2 2 1 2 1 2 1 2 1
SAMEA3430692 1 1 1 1 1 2 1 1 1 1 2 2 2 2
SAMEA3430693 2 2 2 2 1 2 2 2 2 1 2 2 2 1
SAMEA3430694 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3430695 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA3432715 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3432784 2 2 2 2 1 2 2 2 2 1 2 2 2 2
SAMEA3432785 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3432786 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3432787 2 2 2 2 2 2 2 1 2 1 1 2 2 2
SAMEA3432788 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3432789 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3432790 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3432791 1 1 1 2 1 2 1 1 1 1 2 1 2 2
SAMEA3432792 1 1 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3432793 1 2 1 2 1 2 1 1 1 1 2 1 2 1
SAMEA3432794 1 1 1 1 1 2 1 1 1 1 2 2 2 2
SAMEA3432795 1 1 2 2 2 2 1 1 1 1 1 2 2 2
SAMEA3432797 1 1 1 2 2 2 1 1 1 1 2 1 2 2
SAMEA3432798 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3432799 2 1 2 2 1 2 2 1 1 1 1 1 2 1
SAMEA3432801 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3432802 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3432807 1 1 2 2 1 2 1 2 2 1 2 1 2 2
SAMEA3432808 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA3432809 1 1 1 1 2 2 1 1 2 1 1 1 2 2
SAMEA3432810 2 2 2 1 1 2 2 1 2 1 1 2 2 2
SAMEA3432811 1 1 2 2 1 2 1 2 2 1 2 2 2 1
SAMEA3432812 1 1 2 2 1 2 1 2 2 1 1 2 2 2
SAMEA3432813 1 1 2 2 1 2 1 2 2 1 2 1 2 2
SAMEA3432814 1 1 1 2 2 2 1 2 1 1 1 2 2 2
SAMEA3432815 1 2 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3432844 1 1 2 1 2 2 1 2 2 1 1 1 2 2
SAMEA3432845 2 1 2 1 1 2 2 2 2 1 1 1 2 2
SAMEA3432846 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3432847 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3432848 2 2 1 1 2 2 2 1 1 1 2 1 2 2
SAMEA3432849 2 2 2 2 1 2 2 2 2 1 2 2 2 2
SAMEA3432853 1 1 1 1 1 2 1 1 1 2 1 1 2 2
SAMEA3432854 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3432855 1 1 1 1 1 2 2 1 2 1 1 2 2 1
SAMEA3432934 2 2 1 2 2 2 2 1 1 1 1 1 2 2
SAMEA3432935 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3432957 1 1 1 1 1 2 1 1 1 1 2 2 2 1
SAMEA3432958 1 1 2 1 1 2 1 2 2 1 1 1 2 1
SAMEA3432959 2 2 2 1 1 2 2 2 2 1 2 1 1 1
SAMEA3432960 1 1 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA3432961 1 1 1 2 1 2 1 1 1 1 2 2 2 2
SAMEA3432962 2 2 2 2 2 2 2 1 2 1 2 1 2 1
SAMEA3432963 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3432964 2 1 2 2 2 2 2 2 2 1 1 1 2 2
SAMEA3432965 1 1 1 1 2 2 1 1 2 1 2 1 2 2
SAMEA3432966 1 1 2 2 1 2 1 2 2 2 2 2 2 1
SAMEA3432967 1 1 2 2 1 2 2 2 2 1 1 2 2 2
SAMEA3432968 1 1 1 1 2 2 1 1 1 2 1 1 2 1
SAMEA3432969 1 1 2 2 1 2 1 2 2 1 2 2 2 2
SAMEA3432970 2 1 2 1 2 1 2 1 2 1 1 1 1 1
SAMEA3432971 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3432973 1 1 2 1 1 2 1 2 2 1 2 1 2 2
SAMEA3432974 2 2 2 1 1 2 2 2 2 1 2 2 2 2
SAMEA3432975 2 2 2 2 1 2 1 1 1 1 2 2 2 2
SAMEA3436329 1 1 1 1 1 2 1 2 2 1 1 1 2 1
SAMEA3436330 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3436331 2 1 2 1 1 2 2 2 2 1 2 1 2 2
SAMEA3436332 2 2 2 2 2 2 2 1 2 1 1 2 2 2
SAMEA3436333 1 1 2 2 1 2 1 2 2 2 2 2 2 1
SAMEA3436334 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3436390 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3436391 1 2 1 2 2 2 1 1 1 1 2 1 2 2
SAMEA3436392 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3436393 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3436394 1 1 1 2 1 2 2 1 1 1 1 2 2 2
SAMEA3436395 1 1 2 2 2 2 1 2 2 1 2 1 2 2
SAMEA3436979 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3436980 1 1 1 1 1 1 2 1 1 1 1 1 1 1
SAMEA3436981 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3436982 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3436983 2 2 2 2 2 2 2 2 2 1 2 2 2 2
SAMEA3436984 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3436985 2 2 1 1 1 1 2 1 1 1 2 1 1 1
SAMEA3436986 1 1 1 1 2 2 1 1 2 1 2 2 2 2
SAMEA3436987 1 2 1 2 2 2 1 1 1 1 2 2 2 2
SAMEA3436988 2 2 2 2 2 2 2 2 2 2 1 2 2 1
SAMEA3436989 1 1 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3436990 1 1 1 1 2 2 2 2 2 1 2 1 2 2
SAMEA3436993 2 2 1 1 1 2 2 1 1 1 2 2 2 2
SAMEA3436994 1 1 1 1 1 1 1 1 1 1 1 1 1 1
SAMEA3436995 2 2 2 2 2 2 2 2 2 2 1 1 2 2
SAMEA3437025 1 2 1 1 2 2 1 1 1 1 2 1 2 2
SAMEA3437026 1 2 1 2 2 2 1 1 1 1 2 1 2 2
SAMEA3437027 1 1 1 1 2 2 1 1 1 1 1 2 2 2
SAMEA3437028 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3437029 1 1 2 2 1 2 1 2 1 1 1 2 2 2
SAMEA3437030 1 1 1 1 2 2 1 1 1 1 1 1 2 2
SAMEA3437031 1 1 1 2 2 2 1 1 2 1 1 1 2 2
SAMEA3437032 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3437033 1 1 1 2 2 2 2 1 1 1 2 2 2 2
SAMEA3437035 2 2 2 2 2 2 2 1 2 1 1 2 2 1
SAMEA3442395 1 1 1 2 1 2 1 1 1 1 1 1 2 1
SAMEA3442604 1 1 1 2 2 2 1 1 1 1 1 1 2 2
SAMEA3442605 1 1 2 2 1 2 2 2 2 2 2 2 2 2
SAMEA3442606 1 1 1 2 2 2 1 1 1 1 1 2 2 1
SAMEA3442607 1 1 1 1 1 2 1 1 1 1 1 1 2 1
SAMEA3442608 1 2 1 2 2 2 1 1 1 1 1 2 2 2
SAMEA3442609 1 1 1 2 1 2 1 1 1 2 1 1 2 2
SAMEA3442610 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3442611 2 2 2 1 1 2 2 2 2 1 2 1 2 2
SAMEA3442612 1 1 1 1 1 2 1 1 1 1 1 1 2 2
SAMEA3442613 1 1 2 2 2 2 1 1 2 1 1 2 2 2
SAMEA3442614 1 1 2 2 2 2 1 1 2 1 1 1 2 2
SAMEA3442615 1 1 1 1 1 1 1 1 1 2 1 1 1 1
SAMEA3442731 1 2 1 2 2 2 2 1 2 1 2 2 2 2
SAMEA3442732 1 1 2 2 2 2 1 1 2 1 2 2 2 2
SAMEA3442733 2 2 2 2 2 2 2 2 2 1 2 2 2 2
SAMEA3442734 1 1 1 1 2 2 2 1 2 1 1 2 2 2
SAMEA3442735 1 1 1 2 1 2 1 1 1 1 2 1 2 1
SAMEA3443138 1 1 1 2 2 2 2 2 2 1 2 2 2 2
SAMEA3443139 1 1 1 1 1 2 1 1 1 1 2 1 2 2
SAMEA3443140 2 2 2 2 2 2 2 2 2 1 1 2 2 2
SAMEA3443141 1 1 1 1 2 2 1 1 1 1 1 2 2 2
SAMEA3443142 1 1 1 2 1 2 1 1 1 1 1 1 2 2
SAMEA3443143 1 1 1 2 1 2 1 1 1 1 1 2 2 2
SAMEA3443144 1 1 1 2 2 2 1 1 2 2 1 1 2 2
SAMEA3443145 1 1 2 2 1 2 1 2 2 1 1 2 2 2
SAMEA3443146 1 1 2 1 1 2 1 2 2 2 2 1 2 2
